NPWP9_Masking,TAHUN_PETA,NAMA_WP_Masking,NAMA_KPP,NAMA_KANWIL,JENIS_WP,X_001,X_002,X_003,X_004,X_005,X_006,X_007,Y_001,Y_002,SKOR_X,SKOR_Y,KUADRAN_X,KUADRAN_Y,KUADRAN,LEVEL_RISIKO
NPWP_250,2024,Wajib Pajak 250,KPP Pratama Gianyar,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_249,2024,Wajib Pajak 249,KPP Pratama Lubuk Pakam,Kanwil DJP Sumatera Utara I,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_248,2024,Wajib Pajak 248,KPP Pratama Yogyakarta,Kanwil DJP Daerah Istimewa Yogyakarta,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_022,2024,Wajib Pajak 022,KPP Madya Malang,Kanwil DJP Jawa Timur III,BADAN,1.0,0.0,0.0,0.14117744826653,1.4703131401410257,0.6395859481216507,0.22,0.0,184815698845.0,0.99,184815698845.0,3,3,X3Y3,Tinggi
NPWP_023,2024,Wajib Pajak 023,KPP Madya Tangerang,Kanwil DJP Banten,BADAN,0.0,0.0,0.0,0.0,0.0,0.2733442067263916,0.2200000360239198,0.0,0.0,0.95,0.0,3,1,X3Y1,Sedang
NPWP_247,2024,Wajib Pajak 247,KPP Pratama Kotamobagu,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_024,2024,Wajib Pajak 024,KPP Pratama Batam Selatan,Kanwil DJP Kepulauan Riau,BADAN,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.615,0.0,3,1,X3Y1,Sedang
NPWP_025,2024,Wajib Pajak 025,KPP Pratama Tanjung Balai Karimun,Kanwil DJP Kepulauan Riau,BADAN,0.0,1.0,0.0,0.0,0.0,0.158435271732337,0.11,0.0,0.0,0.22,0.0,2,1,X2Y1,Rendah
NPWP_026,2024,Wajib Pajak 026,KPP Pratama Singaraja,Kanwil DJP Bali,BADAN,1.0,0.0,0.0,0.0,0.0,0.2020710836642435,0.1987158636535027,0.0,165602410.0,0.8877777777777777,165602410.0,3,2,X3Y2,Tinggi
NPWP_027,2024,Wajib Pajak 027,KPP Madya Denpasar,Kanwil DJP Bali,BADAN,1.0,0.0,0.0,0.0,0.0010887165558519,0.2032537191465844,0.22,0.0,459412749.0,0.8466666666666667,459412749.0,3,2,X3Y2,Tinggi
NPWP_246,2024,Wajib Pajak 246,KPP Pratama Batu,Kanwil DJP Jawa Timur III,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_028,2024,Wajib Pajak 028,KPP Pratama Singaraja,Kanwil DJP Bali,BADAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6360119642.0,0.0,6360119642.0,1,3,X1Y3,Sedang
NPWP_029,2024,Wajib Pajak 029,KPP Pratama Lubuk Pakam,Kanwil DJP Sumatera Utara I,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_245,2024,Wajib Pajak 245,KPP Pratama Jakarta Kemayoran,Kanwil DJP Jakarta Pusat,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_030,2024,Wajib Pajak 030,KPP Madya Dua Semarang,Kanwil DJP Jawa Tengah I,BADAN,1.0,0.0,0.0,0.0,0.7883535943520364,0.3756241394527717,0.0,0.0,197459968145.0,1.0,197459968145.0,3,3,X3Y3,Tinggi
NPWP_244,2024,Wajib Pajak 244,KPP Pratama Singaraja,Kanwil DJP Bali,BADAN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1032000.0,0.2966666666666667,1032000.0,2,1,X2Y1,Rendah
NPWP_243,2024,Wajib Pajak 243,KPP Pratama Semarang Barat,Kanwil DJP Jawa Tengah I,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.160568591446333,0.0,0.0,0.0733333333333333,0.0,2,1,X2Y1,Rendah
NPWP_031,2024,Wajib Pajak 031,KPP Pratama Binjai,Kanwil DJP Sumatera Utara I,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_242,2024,Wajib Pajak 242,KPP Pratama Singaraja,Kanwil DJP Bali,BADAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782026458.0,0.0,782026458.0,1,2,X1Y2,Rendah
NPWP_241,2024,Wajib Pajak 241,KPP Pratama Jakarta Cilandak,Kanwil DJP Jakarta Selatan II,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_240,2024,Wajib Pajak 240,KPP Pratama Gianyar,Kanwil DJP Bali,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_239,2024,Wajib Pajak 239,KPP Pratama Kotamobagu,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_238,2024,Wajib Pajak 238,KPP Pratama Singaraja,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_032,2024,Wajib Pajak 032,KPP Madya Denpasar,Kanwil DJP Bali,BADAN,1.0,0.0,0.0,0.0,1.240207160640089,0.6900837838174169,0.22,0.0,510710474550.0,1.0,510710474550.0,3,3,X3Y3,Tinggi
NPWP_237,2024,Wajib Pajak 237,KPP Pratama Tabanan,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_236,2024,Wajib Pajak 236,KPP Pratama Sleman,Kanwil DJP Daerah Istimewa Yogyakarta,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_235,2024,Wajib Pajak 235,KPP Pratama Gianyar,Kanwil DJP Bali,BADAN,0.0,0.0,0.0,0.0,0.0,0.0175353200391896,0.2003524388247201,0.0,0.0,0.7666666666666667,0.0,3,1,X3Y1,Sedang
NPWP_234,2024,Wajib Pajak 234,KPP Pratama Kupang,Kanwil DJP Nusa Tenggara,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_233,2024,Wajib Pajak 233,KPP Pratama Balige,Kanwil DJP Sumatera Utara II,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_232,2024,Wajib Pajak 232,KPP Pratama Jakarta Kebon Jeruk Satu,Kanwil DJP Jakarta Barat,BADAN,1.0,0.0,0.0,0.0,0.0,0.1497330357499573,0.0,0.0,9395882632.0,0.8783333333333333,9395882632.0,3,3,X3Y3,Tinggi
NPWP_231,2024,Wajib Pajak 231,KPP Pratama Denpasar Timur,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_230,2024,Wajib Pajak 230,KPP Pratama Bitung,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_033,2024,Wajib Pajak 033,KPP Madya Malang,Kanwil DJP Jawa Timur III,BADAN,1.0,0.0,0.0,0.0,1.3424408520574054,0.4414678374131765,0.0,0.0,24157399990.0,0.9966666666666668,24157399990.0,3,3,X3Y3,Tinggi
NPWP_229,2024,Wajib Pajak 229,KPP Pratama Tabanan,Kanwil DJP Bali,BADAN,1.0,0.0,0.0,0.0,0.0095660098962147,0.5018817484963595,0.22,0.0,1465693244.0,1.0,1465693244.0,3,3,X3Y3,Tinggi
NPWP_034,2024,Wajib Pajak 034,KPP Pratama Tabanan,Kanwil DJP Bali,BADAN,0.0,0.0,0.0,0.0,0.0,0.0292346965769006,0.11,0.0,0.0,0.2701111111111111,0.0,2,1,X2Y1,Rendah
NPWP_035,2024,Wajib Pajak 035,KPP Pratama Tabanan,Kanwil DJP Bali,BADAN,1.0,0.0,0.0,0.0,315.5947328327348,0.2690777015997388,0.0,0.0,2900000000.0,0.9533333333333334,2900000000.0,3,3,X3Y3,Tinggi
NPWP_228,2024,Wajib Pajak 228,KPP Pratama Kupang,Kanwil DJP Nusa Tenggara,BADAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435117465.36,0.0,0.0,435117465.36,1,2,X1Y2,Rendah
NPWP_227,2024,Wajib Pajak 227,KPP Pratama Kotamobagu,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_226,2024,Wajib Pajak 226,KPP Pratama Jakarta Grogol Petamburan,Kanwil DJP Jakarta Barat,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_225,2024,Wajib Pajak 225,KPP Pratama Semarang Barat,Kanwil DJP Jawa Tengah I,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_224,2024,Wajib Pajak 224,KPP Pratama Singaraja,Kanwil DJP Bali,BADAN,1.0,0.0,0.0,0.0,0.0049914739416925,0.2599672387711567,0.14865807226934,0.0,36908094.0,0.9333333333333332,36908094.0,3,1,X3Y1,Sedang
NPWP_036,2024,Wajib Pajak 036,KPP Madya Dua Semarang,Kanwil DJP Jawa Tengah I,BADAN,1.0,0.0,0.0,0.0,1.4935112756370417,0.6384424648254393,0.22,0.0,245863577801.0,1.0,245863577801.0,3,3,X3Y3,Tinggi
NPWP_223,2024,Wajib Pajak 223,KPP Pratama Kupang,Kanwil DJP Nusa Tenggara,BADAN,0.0,0.0,0.0,0.0,0.0,0.3628606044124747,0.11,0.0,0.0,0.4778888888888889,0.0,2,1,X2Y1,Rendah
NPWP_222,2024,Wajib Pajak 222,KPP Pratama Tanjung Pinang,Kanwil DJP Kepulauan Riau,BADAN,0.0,0.0,0.0,0.1481252117208672,0.0,0.2254996128990333,0.11,0.0,0.0,0.0533333333333333,0.0,2,1,X2Y1,Rendah
NPWP_221,2024,Wajib Pajak 221,KPP Pratama Kotamobagu,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",BADAN,0.0,0.0,0.0,0.0,0.0,0.254230446865915,0.22,0.0,437071213.0,0.95,437071213.0,3,2,X3Y2,Tinggi
NPWP_220,2024,Wajib Pajak 220,KPP Pratama Jakarta Kebayoran Baru Dua,Kanwil DJP Jakarta Selatan II,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_037,2024,Wajib Pajak 037,KPP Pratama Ponorogo,Kanwil DJP Jawa Timur II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_038,2024,Wajib Pajak 038,KPP Pratama Badung Utara,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_219,2024,Wajib Pajak 219,KPP Pratama Manado,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_218,2024,Wajib Pajak 218,KPP Pratama Denpasar Barat,Kanwil DJP Bali,BADAN,1.0,0.0,0.0,0.0,0.0,0.2160702455372613,0.0,0.0,30172792.0,0.8066666666666666,30172792.0,3,1,X3Y1,Sedang
NPWP_039,2024,Wajib Pajak 039,KPP Madya Denpasar,Kanwil DJP Bali,BADAN,1.0,0.0,0.0,0.0,0.7824554907224989,0.4288486305571597,0.22,0.0,746692981032.0,1.0,746692981032.0,3,3,X3Y3,Tinggi
NPWP_217,2024,Wajib Pajak 217,KPP Madya Dua Jakarta Barat,Kanwil DJP Jakarta Barat,BADAN,0.0,0.0,0.0,0.0,0.0,0.2413339327549518,0.0,0.0,0.0,0.5101111111111111,0.0,3,1,X3Y1,Sedang
NPWP_216,2024,Wajib Pajak 216,KPP Pratama Singaraja,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_215,2024,Wajib Pajak 215,KPP Pratama Kotamobagu,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_214,2024,Wajib Pajak 214,KPP Pratama Singaraja,Kanwil DJP Bali,BADAN,0.0,0.0,0.0,0.0,0.0,0.2039459992969413,0.11,2959983.0,0.0,0.0851111111111111,2959983.0,2,1,X2Y1,Rendah
NPWP_040,2024,Wajib Pajak 040,KPP Pratama Tegal,Kanwil DJP Jawa Tengah I,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_213,2024,Wajib Pajak 213,KPP Pratama Makassar Utara,"Kanwil DJP Sulawesi Selatan, Barat, dan Tenggara",BADAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_041,2024,Wajib Pajak 041,KPP Pratama Semarang Gayamsari,Kanwil DJP Jawa Tengah I,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_042,2024,Wajib Pajak 042,KPP Pratama Bitung,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",BADAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12027216.400000006,73513514.0,0.0,73513514.0,1,2,X1Y2,Rendah
NPWP_211,2024,Wajib Pajak 211,KPP Pratama Serang Timur,Kanwil DJP Banten,BADAN,0.0,0.0,0.0,0.0,0.0,0.0481471444097176,0.22,0.0,6971965000.0,0.9827777777777778,6971965000.0,3,3,X3Y3,Tinggi
NPWP_210,2024,Wajib Pajak 210,KPP Pratama Kotamobagu,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_209,2024,Wajib Pajak 209,KPP Pratama Singaraja,Kanwil DJP Bali,BADAN,0.0,0.0,0.0,0.0,1.197555359455314,0.0265941944502823,0.0,0.0,12378353645.0,0.8833333333333333,12378353645.0,3,3,X3Y3,Tinggi
NPWP_208,2024,Wajib Pajak 208,KPP Pratama Kotamobagu,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_207,2024,Wajib Pajak 207,KPP Pratama Sidoarjo Utara,Kanwil DJP Jawa Timur II,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_206,2024,Wajib Pajak 206,KPP Pratama Bitung,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",BADAN,0.0,0.0,0.0,0.0,0.0,0.0807595628318584,0.11,0.0,0.0,0.2901111111111111,0.0,2,1,X2Y1,Rendah
NPWP_205,2024,Wajib Pajak 205,KPP Pratama Singaraja,Kanwil DJP Bali,BADAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_204,2024,Wajib Pajak 204,KPP Pratama Manado,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_203,2024,Wajib Pajak 203,KPP Pratama Badung Utara,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.100017493877143,0.0,0.0,0.0033333333333333,0.0,1,1,X1Y1,Rendah
NPWP_202,2024,Wajib Pajak 202,KPP Pratama Bitung,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_201,2024,Wajib Pajak 201,KPP Pratama Balikpapan Barat,Kanwil DJP Kalimantan Timur dan Utara,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_043,2024,Wajib Pajak 043,KPP Madya Denpasar,Kanwil DJP Bali,BADAN,1.0,0.0,0.0,0.0,0.0026552520994401,0.2540669035208451,0.2073257696102474,0.0,397889069.0,0.9933333333333332,397889069.0,3,2,X3Y2,Tinggi
NPWP_200,2024,Wajib Pajak 200,KPP Pratama Denpasar Timur,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_044,2024,Wajib Pajak 044,KPP Madya Dua Semarang,Kanwil DJP Jawa Tengah I,BADAN,1.0,0.0,0.0,0.0,0.0,0.1937410036113768,0.22,0.0,0.0,0.3777777777777777,0.0,2,1,X2Y1,Rendah
NPWP_199,2024,Wajib Pajak 199,KPP Pratama Cibinong,Kanwil DJP Jawa Barat III,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_198,2024,Wajib Pajak 198,KPP Pratama Medan Barat,Kanwil DJP Sumatera Utara I,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_197,2024,Wajib Pajak 197,KPP Pratama Medan Belawan,Kanwil DJP Sumatera Utara I,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_196,2024,Wajib Pajak 196,KPP Pratama Jakarta Kembangan,Kanwil DJP Jakarta Barat,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_195,2024,Wajib Pajak 195,KPP Pratama Surabaya Sukomanunggal,Kanwil DJP Jawa Timur I,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_194,2024,Wajib Pajak 194,KPP Pratama Pematang Siantar,Kanwil DJP Sumatera Utara II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_193,2024,Wajib Pajak 193,KPP Pratama Bandung Tegallega,Kanwil DJP Jawa Barat I,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_192,2024,Wajib Pajak 192,KPP Pratama Jakarta Cengkareng,Kanwil DJP Jakarta Barat,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_191,2024,Wajib Pajak 191,KPP Pratama Tabanan,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_190,2024,Wajib Pajak 190,KPP Pratama Jakarta Kebayoran Baru Dua,Kanwil DJP Jakarta Selatan II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_189,2024,Wajib Pajak 189,KPP Pratama Surabaya Karangpilang,Kanwil DJP Jawa Timur I,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_188,2024,Wajib Pajak 188,KPP Pratama Pondok Aren,Kanwil DJP Banten,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_187,2024,Wajib Pajak 187,KPP Pratama Sidoarjo Barat,Kanwil DJP Jawa Timur II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_186,2024,Wajib Pajak 186,KPP Pratama Jakarta Grogol Petamburan,Kanwil DJP Jakarta Barat,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_185,2024,Wajib Pajak 185,KPP Pratama Bandung Cibeunying,Kanwil DJP Jawa Barat I,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_184,2024,Wajib Pajak 184,KPP Pratama Mojokerto,Kanwil DJP Jawa Timur II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_183,2024,Wajib Pajak 183,KPP Pratama Jakarta Cengkareng,Kanwil DJP Jakarta Barat,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_045,2024,Wajib Pajak 045,KPP Madya Dua Tangerang,Kanwil DJP Banten,BADAN,0.0,0.0,0.0,0.0,0.0,0.0467040314448335,0.22,0.0,0.0,0.9827777777777778,0.0,3,1,X3Y1,Sedang
NPWP_182,2024,Wajib Pajak 182,KPP Pratama Ende,Kanwil DJP Nusa Tenggara,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_181,2024,Wajib Pajak 181,KPP Pratama Badung Utara,Kanwil DJP Bali,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_046,2024,Wajib Pajak 046,KPP Pratama Tabanan,Kanwil DJP Bali,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_180,2024,Wajib Pajak 180,KPP Pratama Badung Utara,Kanwil DJP Bali,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_179,2024,Wajib Pajak 179,KPP Pratama Batu,Kanwil DJP Jawa Timur III,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_047,2024,Wajib Pajak 047,KPP Pratama Denpasar Timur,Kanwil DJP Bali,BADAN,0.0,0.0,0.0,0.0,0.0,1.2611302674919462,0.0,10591420.8,0.0,0.7872222222222223,10591420.8,3,1,X3Y1,Sedang
NPWP_178,2024,Wajib Pajak 178,KPP Pratama Denpasar Timur,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_177,2024,Wajib Pajak 177,KPP Pratama Cibinong,Kanwil DJP Jawa Barat III,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_048,2024,Wajib Pajak 048,KPP Madya Dua Tangerang,Kanwil DJP Banten,BADAN,0.0,0.0,0.0,0.0,0.0,0.0622550246798031,0.2077723603140902,0.0,196500000.0,0.986111111111111,196500000.0,3,2,X3Y2,Tinggi
NPWP_176,2024,Wajib Pajak 176,KPP Pratama Jakarta Menteng Dua,Kanwil DJP Jakarta Pusat,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0568207230711889,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_175,2024,Wajib Pajak 175,KPP Pratama Tabanan,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_174,2024,Wajib Pajak 174,KPP Pratama Badung Utara,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_173,2024,Wajib Pajak 173,KPP Pratama Denpasar Barat,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_049,2024,Wajib Pajak 049,KPP Pratama Makassar Utara,"Kanwil DJP Sulawesi Selatan, Barat, dan Tenggara",BADAN,0.0,0.0,0.0,0.0,0.0,0.2669838241144946,0.11,0.0,0.0,0.1251111111111111,0.0,2,1,X2Y1,Rendah
NPWP_172,2024,Wajib Pajak 172,KPP Pratama Gianyar,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.1520537124802527,0.0,0.0,0.05,0.0,2,1,X2Y1,Rendah
NPWP_171,2024,Wajib Pajak 171,KPP Pratama Sidoarjo Barat,Kanwil DJP Jawa Timur II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_050,2024,Wajib Pajak 050,KPP Pratama Bitung,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",BADAN,1.0,1.0,0.0,0.0,0.0,0.2300495324795649,0.1972858818303723,0.0,0.0,0.84,0.0,3,1,X3Y1,Sedang
NPWP_170,2024,Wajib Pajak 170,KPP Pratama Tigaraksa,Kanwil DJP Banten,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
